,OTU_ID,sample,Sample_Depth,plant_nr,Site,abun,Guild
1555,234,J4_A,,J4,El Junco,3.868107846,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
1556,244,J4_A,,J4,El Junco,0.236822929,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
1557,247,J4_A,,J4,El Junco,11.0153024,Plant Pathogen
1558,260,J4_A,,J4,El Junco,0.10930289,Fungal Parasite
1559,348,J4_A,,J4,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
1560,365,J4_A,,J4,El Junco,NA,Undefined Saprotroph
1561,449,J4_A,,J4,El Junco,2.471459801,Undefined Saprotroph
1562,452,J4_A,,J4,El Junco,8.85960651,Soil Saprotroph
1563,472,J4_A,,J4,El Junco,0.716541171,Arbuscular Mycorrhizal
1564,482,J4_A,,J4,El Junco,0.048579062,Undefined Saprotroph
1565,484,J4_A,,J4,El Junco,5.204032062,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
1566,1_Other,J4_A,,J4,El Junco,53.11513238,Other
1567,14,J4_B,,J4,El Junco,NA,Undefined Saprotroph
1568,48,J4_B,,J4,El Junco,0.077594568,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
1569,73,J4_B,,J4,El Junco,NA,Undefined Saprotroph
1570,128,J4_B,,J4,El Junco,3.782735209,Undefined Saprotroph
1571,156,J4_B,,J4,El Junco,7.536372454,Endophyte
1572,160,J4_B,,J4,El Junco,NA,Undefined Saprotroph
1573,234,J4_B,,J4,El Junco,4.413191077,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
1574,244,J4_B,,J4,El Junco,0.203685742,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
1575,247,J4_B,,J4,El Junco,12.45392823,Plant Pathogen
1576,260,J4_B,,J4,El Junco,0.407371484,Fungal Parasite
1577,348,J4_B,,J4,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
1578,365,J4_B,,J4,El Junco,NA,Undefined Saprotroph
1579,449,J4_B,,J4,El Junco,14.57807953,Undefined Saprotroph
1580,452,J4_B,,J4,El Junco,10.53346266,Soil Saprotroph
1581,472,J4_B,,J4,El Junco,17.74975752,Arbuscular Mycorrhizal
1582,482,J4_B,,J4,El Junco,1.173617847,Undefined Saprotroph
1583,484,J4_B,,J4,El Junco,9.068865179,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
1584,1_Other,J4_B,,J4,El Junco,18.02133851,Other
1585,14,J4_C,,J4,El Junco,NA,Undefined Saprotroph
1586,48,J4_C,,J4,El Junco,0.754641378,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
1587,73,J4_C,,J4,El Junco,NA,Undefined Saprotroph
1588,128,J4_C,,J4,El Junco,14.08441298,Undefined Saprotroph
1589,156,J4_C,,J4,El Junco,5.749966609,Endophyte
1590,160,J4_C,,J4,El Junco,NA,Undefined Saprotroph
1591,234,J4_C,,J4,El Junco,3.399225324,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
1592,244,J4_C,,J4,El Junco,0.093495392,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
1593,247,J4_C,,J4,El Junco,16.59543208,Plant Pathogen
1594,260,J4_C,,J4,El Junco,0.267129691,Fungal Parasite
1595,348,J4_C,,J4,El Junco,0.954988647,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
1596,365,J4_C,,J4,El Junco,NA,Undefined Saprotroph
1597,449,J4_C,,J4,El Junco,12.4282089,Undefined Saprotroph
1598,452,J4_C,,J4,El Junco,8.367837585,Soil Saprotroph
1599,472,J4_C,,J4,El Junco,7.165753974,Arbuscular Mycorrhizal
1600,482,J4_C,,J4,El Junco,0.61439829,Undefined Saprotroph
1601,484,J4_C,,J4,El Junco,11.96741018,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
1602,1_Other,J4_C,,J4,El Junco,17.55709897,Other
1603,14,J5_A,,J5,El Junco,NA,Undefined Saprotroph
1604,48,J5_A,,J5,El Junco,3.898613949,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
1605,73,J5_A,,J5,El Junco,NA,Undefined Saprotroph
1606,128,J5_A,,J5,El Junco,3.131039814,Undefined Saprotroph
1607,156,J5_A,,J5,El Junco,3.67220719,Endophyte
1608,160,J5_A,,J5,El Junco,NA,Undefined Saprotroph
1609,234,J5_A,,J5,El Junco,8.216908719,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
1610,244,J5_A,,J5,El Junco,0.121486554,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
1611,247,J5_A,,J5,El Junco,12.30327461,Plant Pathogen
1612,260,J5_A,,J5,El Junco,0.276105804,Fungal Parasite
1613,348,J5_A,,J5,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
1614,365,J5_A,,J5,El Junco,NA,Undefined Saprotroph
1615,449,J5_A,,J5,El Junco,7.543210558,Undefined Saprotroph
1616,452,J5_A,,J5,El Junco,8.995527086,Soil Saprotroph
1617,472,J5_A,,J5,El Junco,12.61251312,Arbuscular Mycorrhizal
1618,482,J5_A,,J5,El Junco,0.336849081,Undefined Saprotroph
1619,484,J5_A,,J5,El Junco,8.669722238,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
1620,1_Other,J5_A,,J5,El Junco,30.22254128,Other
1621,14,J5_B,,J5,El Junco,NA,Undefined Saprotroph
1622,48,J5_B,,J5,El Junco,0.759771285,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
1623,73,J5_B,,J5,El Junco,NA,Undefined Saprotroph
1624,128,J5_B,,J5,El Junco,4.27665074,Undefined Saprotroph
1625,156,J5_B,,J5,El Junco,3.219237096,Endophyte
1626,160,J5_B,,J5,El Junco,NA,Undefined Saprotroph
1627,234,J5_B,,J5,El Junco,7.989347537,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
1628,244,J5_B,,J5,El Junco,0.250646197,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
1629,247,J5_B,,J5,El Junco,15.61839116,Plant Pathogen
1630,260,J5_B,,J5,El Junco,0.689277042,Fungal Parasite
1631,348,J5_B,,J5,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
1632,365,J5_B,,J5,El Junco,NA,Undefined Saprotroph
1633,449,J5_B,,J5,El Junco,15.75154696,Undefined Saprotroph
1634,452,J5_B,,J5,El Junco,6.853606955,Soil Saprotroph
1635,472,J5_B,,J5,El Junco,13.26075037,Arbuscular Mycorrhizal
1636,482,J5_B,,J5,El Junco,0.650113574,Undefined Saprotroph
1637,484,J5_B,,J5,El Junco,12.94744263,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
1638,1_Other,J5_B,,J5,El Junco,17.73321845,Other
1639,14,J5_C,,J5,El Junco,NA,Undefined Saprotroph
1640,48,J5_C,,J5,El Junco,1.693942004,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
1641,73,J5_C,,J5,El Junco,NA,Undefined Saprotroph
1642,128,J5_C,,J5,El Junco,7.367212173,Undefined Saprotroph
1643,156,J5_C,,J5,El Junco,2.296870514,Endophyte
1644,160,J5_C,,J5,El Junco,NA,Undefined Saprotroph
1645,234,J5_C,,J5,El Junco,3.652024117,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
1646,244,J5_C,,J5,El Junco,0.040195234,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
1647,247,J5_C,,J5,El Junco,2.641401091,Plant Pathogen
1648,260,J5_C,,J5,El Junco,NA,Fungal Parasite
1649,348,J5_C,,J5,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
1650,365,J5_C,,J5,El Junco,NA,Undefined Saprotroph
1651,449,J5_C,,J5,El Junco,25.31725524,Undefined Saprotroph
1652,452,J5_C,,J5,El Junco,9.256388171,Soil Saprotroph
1653,472,J5_C,,J5,El Junco,1.837496411,Arbuscular Mycorrhizal
1654,482,J5_C,,J5,El Junco,2.268159633,Undefined Saprotroph
1655,484,J5_C,,J5,El Junco,35.68188343,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
1656,1_Other,J5_C,,J5,El Junco,7.947171978,Other
1657,14,J6_A,,J6,El Junco,NA,Undefined Saprotroph
1658,48,J6_A,,J6,El Junco,0.563836682,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
1659,73,J6_A,,J6,El Junco,NA,Undefined Saprotroph
1660,128,J6_A,,J6,El Junco,6.863253402,Undefined Saprotroph
1661,156,J6_A,,J6,El Junco,3.622812703,Endophyte
1662,160,J6_A,,J6,El Junco,NA,Undefined Saprotroph
1663,234,J6_A,,J6,El Junco,9.4426442,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
1664,244,J6_A,,J6,El Junco,0.110174984,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
1665,247,J6_A,,J6,El Junco,6.863253402,Plant Pathogen
1666,260,J6_A,,J6,El Junco,0.492546986,Fungal Parasite
1667,348,J6_A,,J6,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
1668,365,J6_A,,J6,El Junco,NA,Undefined Saprotroph
1669,449,J6_A,,J6,El Junco,14.54309786,Undefined Saprotroph
1670,452,J6_A,,J6,El Junco,11.34154245,Soil Saprotroph
1671,472,J6_A,,J6,El Junco,12.26182761,Arbuscular Mycorrhizal
1672,482,J6_A,,J6,El Junco,0.213869086,Undefined Saprotroph
1673,484,J6_A,,J6,El Junco,20.2073882,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
1674,1_Other,J6_A,,J6,El Junco,13.47375243,Other
1675,14,J6_B,,J6,El Junco,NA,Undefined Saprotroph
1676,48,J6_B,,J6,El Junco,0.115327585,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
1677,73,J6_B,,J6,El Junco,NA,Undefined Saprotroph
1678,128,J6_B,,J6,El Junco,11.12087429,Undefined Saprotroph
1679,156,J6_B,,J6,El Junco,4.173760228,Endophyte
1680,160,J6_B,,J6,El Junco,NA,Undefined Saprotroph
1681,234,J6_B,,J6,El Junco,3.88269537,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
1682,244,J6_B,,J6,El Junco,0.032950739,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
1683,247,J6_B,,J6,El Junco,3.684990939,Plant Pathogen
1684,260,J6_B,,J6,El Junco,0.367949915,Fungal Parasite
1685,348,J6_B,,J6,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
1686,365,J6_B,,J6,El Junco,NA,Undefined Saprotroph
1687,449,J6_B,,J6,El Junco,22.88977978,Undefined Saprotroph
1688,452,J6_B,,J6,El Junco,9.940139491,Soil Saprotroph
1689,472,J6_B,,J6,El Junco,11.99956066,Arbuscular Mycorrhizal
1690,482,J6_B,,J6,El Junco,0.565654347,Undefined Saprotroph
1691,484,J6_B,,J6,El Junco,24.03207205,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
1692,1_Other,J6_B,,J6,El Junco,7.194244604,Other
1693,14,J6_C,,J6,El Junco,NA,Undefined Saprotroph
1694,48,J6_C,,J6,El Junco,3.453518679,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
1695,73,J6_C,,J6,El Junco,NA,Undefined Saprotroph
1696,128,J6_C,,J6,El Junco,3.703301477,Undefined Saprotroph
1697,156,J6_C,,J6,El Junco,1.476976542,Endophyte
1698,160,J6_C,,J6,El Junco,NA,Undefined Saprotroph
1699,234,J6_C,,J6,El Junco,1.365660295,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
1700,244,J6_C,,J6,El Junco,0.040725456,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
1701,247,J6_C,,J6,El Junco,1.425390964,Plant Pathogen
1702,260,J6_C,,J6,El Junco,0.192767159,Fungal Parasite
1703,348,J6_C,,J6,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
1704,365,J6_C,,J6,El Junco,NA,Undefined Saprotroph
1705,449,J6_C,,J6,El Junco,66.07569505,Undefined Saprotroph
1706,452,J6_C,,J6,El Junco,5.025521286,Soil Saprotroph
1707,472,J6_C,,J6,El Junco,4.414639444,Arbuscular Mycorrhizal
1708,482,J6_C,,J6,El Junco,0.100456125,Undefined Saprotroph
1709,484,J6_C,,J6,El Junco,9.969591659,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
1710,1_Other,J6_C,,J6,El Junco,2.755755864,Other
1711,14,J7_A,,J7,El Junco,NA,Undefined Saprotroph
1712,48,J7_A,,J7,El Junco,2.128830978,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
1713,73,J7_A,,J7,El Junco,NA,Undefined Saprotroph
1714,128,J7_A,,J7,El Junco,5.445953386,Undefined Saprotroph
1715,156,J7_A,,J7,El Junco,8.47861993,Endophyte
1716,160,J7_A,,J7,El Junco,NA,Undefined Saprotroph
1717,234,J7_A,,J7,El Junco,6.39566893,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
1718,244,J7_A,,J7,El Junco,0.059643971,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
1719,247,J7_A,,J7,El Junco,4.014498073,Plant Pathogen
1720,260,J7_A,,J7,El Junco,0.261515874,Fungal Parasite
1721,348,J7_A,,J7,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
1722,365,J7_A,,J7,El Junco,NA,Undefined Saprotroph
1723,449,J7_A,,J7,El Junco,2.817030648,Undefined Saprotroph
1724,452,J7_A,,J7,El Junco,24.40356029,Soil Saprotroph
1725,472,J7_A,,J7,El Junco,10.10735915,Arbuscular Mycorrhizal
1726,482,J7_A,,J7,El Junco,0.123875941,Undefined Saprotroph
1727,484,J7_A,,J7,El Junco,12.36465406,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
1728,1_Other,J7_A,,J7,El Junco,23.39878877,Other
1729,14,J7_B,,J7,El Junco,NA,Undefined Saprotroph
1730,48,J7_B,,J7,El Junco,0.020096463,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
1731,73,J7_B,,J7,El Junco,NA,Undefined Saprotroph
1732,128,J7_B,,J7,El Junco,5.908360129,Undefined Saprotroph
1733,156,J7_B,,J7,El Junco,1.531350482,Endophyte
1734,160,J7_B,,J7,El Junco,NA,Undefined Saprotroph
1735,234,J7_B,,J7,El Junco,5.992765273,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
1736,244,J7_B,,J7,El Junco,0.132636656,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
1737,247,J7_B,,J7,El Junco,5.95659164,Plant Pathogen
1738,260,J7_B,,J7,El Junco,0.068327974,Fungal Parasite
1739,348,J7_B,,J7,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
1740,365,J7_B,,J7,El Junco,NA,Undefined Saprotroph
1741,449,J7_B,,J7,El Junco,5.75562701,Undefined Saprotroph
1742,452,J7_B,,J7,El Junco,33.60530547,Soil Saprotroph
1743,472,J7_B,,J7,El Junco,5.996784566,Arbuscular Mycorrhizal
1744,482,J7_B,,J7,El Junco,1.149517685,Undefined Saprotroph
1745,484,J7_B,,J7,El Junco,15.92041801,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
1746,1_Other,J7_B,,J7,El Junco,17.96221865,Other
1747,14,J7_C,,J7,El Junco,NA,Undefined Saprotroph
1748,48,J7_C,,J7,El Junco,1.209165609,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
1749,73,J7_C,,J7,El Junco,NA,Undefined Saprotroph
1750,128,J7_C,,J7,El Junco,7.542253992,Undefined Saprotroph
1751,156,J7_C,,J7,El Junco,1.396218852,Endophyte
1752,160,J7_C,,J7,El Junco,NA,Undefined Saprotroph
1753,234,J7_C,,J7,El Junco,5.658360612,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
1754,244,J7_C,,J7,El Junco,0.06680473,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
1755,247,J7_C,,J7,El Junco,4.348987908,Plant Pathogen
1756,260,J7_C,,J7,El Junco,NA,Fungal Parasite
1757,348,J7_C,,J7,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
1758,365,J7_C,,J7,El Junco,NA,Undefined Saprotroph
1759,449,J7_C,,J7,El Junco,7.375242167,Undefined Saprotroph
1760,452,J7_C,,J7,El Junco,28.33856637,Soil Saprotroph
1761,472,J7_C,,J7,El Junco,14.36969737,Arbuscular Mycorrhizal
1762,482,J7_C,,J7,El Junco,2.879283853,Undefined Saprotroph
1763,484,J7_C,,J7,El Junco,12.81982764,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
1764,1_Other,J7_C,,J7,El Junco,13.99559089,Other
1765,14,J8_A,,J8,El Junco,NA,Undefined Saprotroph
1766,48,J8_A,,J8,El Junco,7.516037405,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
1767,73,J8_A,,J8,El Junco,NA,Undefined Saprotroph
1768,128,J8_A,,J8,El Junco,0.485111544,Undefined Saprotroph
1769,156,J8_A,,J8,El Junco,4.158554878,Endophyte
1770,160,J8_A,,J8,El Junco,NA,Undefined Saprotroph
1771,234,J8_A,,J8,El Junco,24.56834647,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
1772,244,J8_A,,J8,El Junco,0.564899627,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
1773,247,J8_A,,J8,El Junco,20.37149331,Plant Pathogen
1774,260,J8_A,,J8,El Junco,0.03829828,Fungal Parasite
1775,348,J8_A,,J8,El Junco,0.00957457,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
1776,365,J8_A,,J8,El Junco,NA,Undefined Saprotroph
1777,449,J8_A,,J8,El Junco,10.42989819,Undefined Saprotroph
1778,452,J8_A,,J8,El Junco,2.629815211,Soil Saprotroph
1779,472,J8_A,,J8,El Junco,0.210640539,Arbuscular Mycorrhizal
1780,482,J8_A,,J8,El Junco,0.165959212,Undefined Saprotroph
1781,484,J8_A,,J8,El Junco,5.262821945,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
1782,1_Other,J8_A,,J8,El Junco,23.58854881,Other
1783,14,J8_B,,J8,El Junco,NA,Undefined Saprotroph
1784,48,J8_B,,J8,El Junco,28.1731151,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
1785,73,J8_B,,J8,El Junco,NA,Undefined Saprotroph
1786,128,J8_B,,J8,El Junco,0.77204747,Undefined Saprotroph
1787,156,J8_B,,J8,El Junco,0.608814576,Endophyte
1788,160,J8_B,,J8,El Junco,NA,Undefined Saprotroph
1789,234,J8_B,,J8,El Junco,12.904222,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
1790,244,J8_B,,J8,El Junco,0.097057396,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
1791,247,J8_B,,J8,El Junco,3.494066264,Plant Pathogen
1792,260,J8_B,,J8,El Junco,0.030881899,Fungal Parasite
1793,348,J8_B,,J8,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
1794,365,J8_B,,J8,El Junco,NA,Undefined Saprotroph
1795,449,J8_B,,J8,El Junco,22.9673093,Undefined Saprotroph
1796,452,J8_B,,J8,El Junco,5.099925001,Soil Saprotroph
1797,472,J8_B,,J8,El Junco,0.229408391,Arbuscular Mycorrhizal
1798,482,J8_B,,J8,El Junco,0.079410597,Undefined Saprotroph
1799,484,J8_B,,J8,El Junco,10.07191071,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
1800,1_Other,J8_B,,J8,El Junco,15.4718313,Other
1801,14,J8_C,,J8,El Junco,NA,Undefined Saprotroph
1802,48,J8_C,,J8,El Junco,0.116063138,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
1803,73,J8_C,,J8,El Junco,NA,Undefined Saprotroph
1804,128,J8_C,,J8,El Junco,0.132311978,Undefined Saprotroph
1805,156,J8_C,,J8,El Junco,0.350510678,Endophyte
1806,160,J8_C,,J8,El Junco,NA,Undefined Saprotroph
1807,234,J8_C,,J8,El Junco,1.99628598,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
1808,244,J8_C,,J8,El Junco,NA,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
1809,247,J8_C,,J8,El Junco,0.508356546,Plant Pathogen
1810,260,J8_C,,J8,El Junco,0.622098422,Fungal Parasite
1811,348,J8_C,,J8,El Junco,0.078922934,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
1812,365,J8_C,,J8,El Junco,NA,Undefined Saprotroph
1813,449,J8_C,,J8,El Junco,83.24280409,Undefined Saprotroph
1814,452,J8_C,,J8,El Junco,0.454967502,Soil Saprotroph
1815,472,J8_C,,J8,El Junco,0.027855153,Arbuscular Mycorrhizal
1816,482,J8_C,,J8,El Junco,0.048746518,Undefined Saprotroph
1817,484,J8_C,,J8,El Junco,10.2994429,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
1818,1_Other,J8_C,,J8,El Junco,2.121634169,Other
1819,14,J9_A,,J9,El Junco,NA,Undefined Saprotroph
1820,48,J9_A,,J9,El Junco,8.892841263,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
1821,73,J9_A,,J9,El Junco,NA,Undefined Saprotroph
1822,128,J9_A,,J9,El Junco,2.371424337,Undefined Saprotroph
1823,156,J9_A,,J9,El Junco,8.544538313,Endophyte
1824,160,J9_A,,J9,El Junco,NA,Undefined Saprotroph
1825,234,J9_A,,J9,El Junco,7.781236105,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
1826,244,J9_A,,J9,El Junco,0.088928413,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
1827,247,J9_A,,J9,El Junco,16.06639988,Plant Pathogen
1828,260,J9_A,,J9,El Junco,0.214910331,Fungal Parasite
1829,348,J9_A,,J9,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
1830,365,J9_A,,J9,El Junco,NA,Undefined Saprotroph
1831,449,J9_A,,J9,El Junco,14.88809841,Undefined Saprotroph
1832,452,J9_A,,J9,El Junco,3.720171928,Soil Saprotroph
1833,472,J9_A,,J9,El Junco,6.113828368,Arbuscular Mycorrhizal
1834,482,J9_A,,J9,El Junco,0.363124352,Undefined Saprotroph
1835,484,J9_A,,J9,El Junco,13.27256558,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
1836,1_Other,J9_A,,J9,El Junco,17.68193271,Other
1837,14,J9_B,,J9,El Junco,NA,Undefined Saprotroph
1838,48,J9_B,,J9,El Junco,0.161828168,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
1839,73,J9_B,,J9,El Junco,NA,Undefined Saprotroph
1840,128,J9_B,,J9,El Junco,2.599058454,Undefined Saprotroph
1841,156,J9_B,,J9,El Junco,7.174382111,Endophyte
1842,160,J9_B,,J9,El Junco,NA,Undefined Saprotroph
1843,234,J9_B,,J9,El Junco,5.972930561,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
1844,244,J9_B,,J9,El Junco,NA,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
1845,247,J9_B,,J9,El Junco,3.540604158,Plant Pathogen
1846,260,J9_B,,J9,El Junco,0.147116516,Fungal Parasite
1847,348,J9_B,,J9,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
1848,365,J9_B,,J9,El Junco,NA,Undefined Saprotroph
1849,449,J9_B,,J9,El Junco,17.70302079,Undefined Saprotroph
